*******************************************************************************
 2014-Nov-15 00:00     4.6609867221E+08 170.876947 -16.860736
 2014-Nov-16 00:00     4.6561046747E+08 170.930547 -16.778895
 2014-Nov-17 00:00     4.6511901854E+08 170.984213 -16.696868
 2014-Nov-18 00:00     4.6462431994E+08 171.037947 -16.614653
 2014-Nov-19 00:00     4.6412636615E+08 171.091749 -16.532249
 2014-Nov-20 00:00     4.6362515162E+08 171.145621 -16.449654
 2014-Nov-21 00:00     4.6312067074E+08 171.199564 -16.366865
 2014-Nov-22 00:00     4.6261291782E+08 171.253579 -16.283882
 2014-Nov-23 00:00     4.6210188717E+08 171.307667 -16.200703
 2014-Nov-24 00:00     4.6158757300E+08 171.361829 -16.117325
 2014-Nov-25 00:00     4.6106996952E+08 171.416067 -16.033748
 2014-Nov-26 00:00     4.6054907084E+08 171.470381 -15.949968
 2014-Nov-27 00:00     4.6002487104E+08 171.524773 -15.865985
 2014-Nov-28 00:00     4.5949736416E+08 171.579244 -15.781797
 2014-Nov-29 00:00     4.5896654416E+08 171.633795 -15.697400
 2014-Nov-30 00:00     4.5843240496E+08 171.688427 -15.612795
 2014-Dec-01 00:00     4.5789494044E+08 171.743141 -15.527978
 2014-Dec-02 00:00     4.5735414440E+08 171.797940 -15.442948
 2014-Dec-03 00:00     4.5681001060E+08 171.852823 -15.357703
 2014-Dec-04 00:00     4.5626253275E+08 171.907792 -15.272241
 2014-Dec-05 00:00     4.5571170448E+08 171.962849 -15.186560
 2014-Dec-06 00:00     4.5515751940E+08 172.017994 -15.100657
 2014-Dec-07 00:00     4.5459997104E+08 172.073230 -15.014532
 2014-Dec-08 00:00     4.5403905288E+08 172.128556 -14.928181
 2014-Dec-09 00:00     4.5347475833E+08 172.183976 -14.841603
 2014-Dec-10 00:00     4.5290708077E+08 172.239488 -14.754795
 2014-Dec-11 00:00     4.5233601350E+08 172.295097 -14.667756
 2014-Dec-12 00:00     4.5176154977E+08 172.350801 -14.580483
 2014-Dec-13 00:00     4.5118368276E+08 172.406603 -14.492975
 2014-Dec-14 00:00     4.5060240560E+08 172.462505 -14.405228
 2014-Dec-15 00:00     4.5001771137E+08 172.518507 -14.317241
