*******************************************************************************
 2014-Nov-29 00:00     2.5030798329E+08  51.189407 -50.589996
 2014-Nov-30 00:00     2.5166606713E+08  51.605411 -50.793092
 2014-Dec-01 00:00     2.5301685796E+08  52.020532 -50.992536
 2014-Dec-02 00:00     2.5436038932E+08  52.434781 -51.188396
 2014-Dec-03 00:00     2.5569669471E+08  52.848171 -51.380740
 2014-Dec-04 00:00     2.5702580761E+08  53.260711 -51.569634
 2014-Dec-05 00:00     2.5834776145E+08  53.672412 -51.755142
 2014-Dec-06 00:00     2.5966258958E+08  54.083283 -51.937327
 2014-Dec-07 00:00     2.6097032526E+08  54.493334 -52.116249
 2014-Dec-08 00:00     2.6227100165E+08  54.902573 -52.291966
 2014-Dec-09 00:00     2.6356465180E+08  55.311010 -52.464538
 2014-Dec-10 00:00     2.6485130862E+08  55.718652 -52.634019
 2014-Dec-11 00:00     2.6613100492E+08  56.125508 -52.800466
 2014-Dec-12 00:00     2.6740377331E+08  56.531585 -52.963931
 2014-Dec-13 00:00     2.6866964627E+08  56.936891 -53.124467
 2014-Dec-14 00:00     2.6992865611E+08  57.341432 -53.282125
 2014-Dec-15 00:00     2.7118083498E+08  57.745216 -53.436957
 2014-Dec-16 00:00     2.7242621480E+08  58.148248 -53.589010
 2014-Dec-17 00:00     2.7366482737E+08  58.550535 -53.738335
 2014-Dec-18 00:00     2.7489670422E+08  58.952081 -53.884979
 2014-Dec-19 00:00     2.7612187675E+08  59.352893 -54.028988
